local_time,S1_uT,S2_uT,S3_uT,S4_uT,S5_uT,S6_uT,I1_A,I2_A,I3_A,I4_A,I5_A,I6_A,MC1_A,MV1_V,MC2_A,MV2_V,MC3_A,MV3_V,MC4_A,MV4_V,MC5_A,MV5_V,MC6_A,MV6_V
2025-11-11T11:36:50.768+01:00,-0.004316,0.006068,-0.004478,0.059631,0.066668,0.010994,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.904,12.342,10.278,21.01,21.552,32.455,42.012,6.246,5.012,24.525,24.839
2025-11-11T11:36:51.530+01:00,-0.008652,0.008854,0.000418,0.055505,0.049334,0.013995,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.904,12.342,10.278,21.01,21.552,32.455,42.012,6.246,5.012,24.525,24.839
2025-11-11T11:36:53.036+01:00,-0.008322,0.011083,-0.008866,0.031204,0.022467,0.016396,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.904,12.342,10.277,21.01,21.554,32.455,42.019,6.246,5.012,24.525,24.842
2025-11-11T11:36:53.760+01:00,-0.010658,0.010267,-0.004493,-0.002637,-0.010826,0.014517,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.904,12.342,10.277,21.01,21.554,32.455,42.019,6.246,5.012,24.525,24.842
2025-11-11T11:36:55.328+01:00,-0.013726,0.013413,-0.003594,-0.009910,-0.033661,0.015614,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.905,12.342,10.282,21.01,21.555,32.455,42.026,6.246,5.012,24.525,24.845
2025-11-11T11:36:56.069+01:00,-0.016181,0.012131,0.002325,-0.014528,-0.032129,0.013891,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.905,12.342,10.282,21.01,21.555,32.455,42.026,6.246,5.012,24.525,24.845
2025-11-11T11:36:57.606+01:00,-0.019545,0.018905,0.001860,-0.005022,-0.033503,0.016313,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.906,12.342,10.284,21.01,21.558,32.455,42.033,6.246,5.012,24.525,24.847
2025-11-11T11:36:58.363+01:00,-0.018236,0.012524,0.005488,-0.000018,-0.019002,0.014450,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.906,12.342,10.284,21.01,21.558,32.455,42.033,6.246,5.012,24.525,24.847
2025-11-11T11:36:59.915+01:00,-0.014589,0.008619,0.004390,-0.006614,-0.010002,0.011560,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.906,12.342,10.284,21.01,21.559,32.455,42.039,6.246,5.012,24.525,24.851
2025-11-11T11:37:00.656+01:00,-0.009071,0.004295,-0.003088,-0.035491,-0.021202,0.010648,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.906,12.342,10.284,21.01,21.559,32.455,42.039,6.246,5.012,24.525,24.851
2025-11-11T11:37:02.207+01:00,-0.009857,0.004836,-0.003870,-0.057193,-0.033961,0.009918,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.907,12.342,10.282,21.01,21.561,32.456,42.045,6.246,5.012,24.525,24.853
2025-11-11T11:37:02.931+01:00,-0.007885,0.002469,-0.009696,-0.071954,-0.045569,0.009335,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.907,12.342,10.282,21.01,21.561,32.456,42.045,6.246,5.012,24.525,24.853
2025-11-11T11:37:04.421+01:00,-0.002308,0.005975,-0.009157,-0.082564,-0.050855,0.011468,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.907,12.342,10.282,21.01,21.563,32.455,42.053,6.246,5.012,24.525,24.855
2025-11-11T11:37:05.221+01:00,-0.005847,0.009980,-0.003326,-0.105451,-0.090484,0.013174,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.907,12.342,10.282,21.01,21.563,32.455,42.053,6.246,5.012,24.525,24.855
2025-11-11T11:37:06.728+01:00,-0.003277,0.009384,-0.002660,-0.145961,-0.127587,0.010539,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.907,12.342,10.28,21.01,21.565,32.456,42.059,6.246,5.013,24.525,24.858
2025-11-11T11:37:07.514+01:00,-0.007822,0.010107,-0.003528,-0.160169,-0.141470,0.008432,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.907,12.342,10.28,21.01,21.565,32.456,42.059,6.246,5.013,24.525,24.858
2025-11-11T11:37:09.022+01:00,-0.015457,0.012086,-0.000223,-0.146535,-0.148576,0.010745,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.908,12.342,10.277,21.01,21.567,32.455,42.064,6.246,5.013,24.525,24.862
2025-11-11T11:37:09.811+01:00,-0.018966,0.008269,-0.002778,-0.142228,-0.134661,0.009996,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.908,12.342,10.277,21.01,21.567,32.455,42.064,6.246,5.013,24.525,24.862
2025-11-11T11:37:11.279+01:00,-0.019173,0.004015,-0.002223,-0.118982,-0.107729,0.005397,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.908,12.342,10.276,21.01,21.568,32.455,42.071,6.246,5.013,24.525,24.864
2025-11-11T11:37:12.063+01:00,-0.021938,0.005812,0.000822,-0.068986,-0.074383,0.008318,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.908,12.342,10.276,21.01,21.568,32.455,42.071,6.246,5.013,24.525,24.864
2025-11-11T11:37:13.572+01:00,-0.017551,-0.000550,-0.008542,-0.055189,-0.043706,0.006654,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.909,12.343,10.277,21.01,21.57,32.456,42.077,6.246,5.013,24.525,24.867
2025-11-11T11:37:14.355+01:00,-0.021840,0.002160,-0.004234,-0.004751,-0.009965,0.009323,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.909,12.343,10.277,21.01,21.57,32.456,42.077,6.246,5.013,24.525,24.867
2025-11-11T11:37:15.827+01:00,-0.020072,0.004328,-0.009987,0.031599,0.030028,0.010059,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.909,12.342,10.278,21.01,21.572,32.455,42.084,6.246,5.013,24.525,24.87
2025-11-11T11:37:16.586+01:00,-0.016058,-0.001738,-0.013190,0.071279,0.085622,0.009447,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.909,12.342,10.278,21.01,21.572,32.455,42.084,6.246,5.013,24.525,24.87
2025-11-11T11:37:18.077+01:00,-0.016846,-0.001390,-0.010552,0.093824,0.111898,0.008957,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.91,12.342,10.279,21.01,21.574,32.455,42.089,6.246,5.014,24.525,24.873
2025-11-11T11:37:18.836+01:00,-0.016077,-0.001112,-0.015041,0.079059,0.094718,0.011166,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.91,12.342,10.279,21.01,21.574,32.455,42.089,6.246,5.014,24.525,24.873
2025-11-11T11:37:20.288+01:00,-0.016862,-0.002290,-0.013433,0.052647,0.077175,0.010333,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.91,12.342,10.279,21.01,21.575,32.455,42.095,6.246,5.013,24.525,24.875
2025-11-11T11:37:21.048+01:00,-0.018689,0.005968,-0.008147,0.031518,0.043340,0.012266,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.91,12.342,10.279,21.01,21.575,32.455,42.095,6.246,5.013,24.525,24.875
2025-11-11T11:37:22.541+01:00,-0.017551,0.007375,-0.009117,-0.004986,0.005872,0.011213,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.911,12.342,10.28,21.01,21.577,32.456,42.1,6.246,5.014,24.525,24.878
2025-11-11T11:37:23.263+01:00,-0.012641,0.005900,-0.009894,-0.035389,-0.011103,0.007570,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.911,12.342,10.28,21.01,21.577,32.456,42.1,6.246,5.014,24.525,24.878
2025-11-11T11:37:24.792+01:00,-0.012713,0.006120,-0.001315,-0.051911,-0.039082,0.007456,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.911,12.342,10.279,21.01,21.579,32.455,42.107,6.246,5.014,24.525,24.881
2025-11-11T11:37:25.549+01:00,-0.008770,0.004896,-0.001052,-0.093929,-0.085066,0.005965,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.911,12.342,10.279,21.01,21.579,32.455,42.107,6.246,5.014,24.525,24.881
2025-11-11T11:37:27.039+01:00,-0.011016,0.001317,-0.002242,-0.132943,-0.119253,0.000772,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.912,12.342,10.28,21.01,21.581,32.455,42.113,6.246,5.014,24.525,24.883
2025-11-11T11:37:27.803+01:00,-0.011413,0.003653,0.000807,-0.131354,-0.132202,0.003218,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.912,12.342,10.28,21.01,21.581,32.455,42.113,6.246,5.014,24.525,24.883
2025-11-11T11:37:29.260+01:00,-0.010530,0.004323,-0.003355,-0.127484,-0.130762,0.003974,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.913,12.342,10.279,21.01,21.583,32.455,42.118,6.246,5.014,24.525,24.887
2025-11-11T11:37:29.978+01:00,-0.011024,0.002058,-0.000084,-0.087587,-0.083609,0.003179,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.913,12.342,10.279,21.01,21.583,32.455,42.118,6.246,5.014,24.525,24.887
2025-11-11T11:37:31.525+01:00,-0.015419,0.005646,-0.000067,-0.018869,-0.034087,0.003943,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.913,12.342,10.281,21.01,21.585,32.455,42.124,6.246,5.015,24.525,24.889
2025-11-11T11:37:32.281+01:00,-0.014936,-0.002083,-0.004054,0.046504,0.044930,0.003155,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.913,12.342,10.281,21.01,21.585,32.455,42.124,6.246,5.015,24.525,24.889
2025-11-11T11:37:33.810+01:00,-0.018548,0.002334,-0.000643,0.122604,0.114744,0.006524,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.914,12.342,10.281,21.01,21.586,32.455,42.13,6.246,5.015,24.525,24.891
2025-11-11T11:37:34.557+01:00,-0.010839,-0.003333,-0.001914,0.146683,0.158795,0.006619,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.914,12.342,10.281,21.01,21.586,32.455,42.13,6.246,5.015,24.525,24.891
2025-11-11T11:37:36.027+01:00,-0.003471,-0.001266,-0.002931,0.123946,0.154636,0.006695,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.914,12.342,10.282,21.01,21.588,32.456,42.135,6.246,5.015,24.525,24.894
2025-11-11T11:37:36.786+01:00,-0.002777,0.002987,0.001655,0.122757,0.136909,0.007956,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.914,12.342,10.282,21.01,21.588,32.456,42.135,6.246,5.015,24.525,24.894
2025-11-11T11:37:38.277+01:00,0.002979,0.002390,0.003924,0.123206,0.142327,0.007765,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.914,12.342,10.282,21.01,21.589,32.456,42.141,6.246,5.015,24.525,24.898
2025-11-11T11:37:38.997+01:00,-0.001617,0.005912,0.009739,0.144564,0.145262,0.008812,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.914,12.342,10.282,21.01,21.589,32.456,42.141,6.246,5.015,24.525,24.898
2025-11-11T11:37:40.449+01:00,-0.003894,0.006129,0.011791,0.151052,0.145009,0.008450,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.915,12.343,10.284,21.01,21.591,32.455,42.147,6.246,5.015,24.525,24.9
2025-11-11T11:37:41.208+01:00,-0.005715,0.006303,0.013433,0.158841,0.150208,0.008160,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.915,12.343,10.284,21.01,21.591,32.455,42.147,6.246,5.015,24.525,24.9
2025-11-11T11:37:42.698+01:00,-0.011172,0.006443,0.018546,0.178273,0.160766,0.009128,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.915,12.343,10.284,21.01,21.593,32.455,42.153,6.246,5.015,24.525,24.903
2025-11-11T11:37:43.439+01:00,-0.010338,0.007754,0.014837,0.184618,0.170613,0.009902,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.915,12.343,10.284,21.01,21.593,32.455,42.153,6.246,5.015,24.525,24.903
2025-11-11T11:37:44.946+01:00,-0.009670,0.004803,0.010470,0.175295,0.179890,0.007922,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.916,12.342,10.284,21.01,21.594,32.455,42.159,6.246,5.015,24.525,24.905
2025-11-11T11:37:45.710+01:00,-0.011736,0.009043,0.008376,0.177036,0.174112,0.008937,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.916,12.342,10.284,21.01,21.594,32.455,42.159,6.246,5.015,24.525,24.905
2025-11-11T11:37:47.165+01:00,-0.002789,0.000634,0.005301,0.127229,0.149890,0.007150,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.916,12.342,10.284,21.01,21.596,32.455,42.164,6.246,5.015,24.525,24.908
2025-11-11T11:37:47.965+01:00,-0.004831,0.004507,0.013440,0.087383,0.101512,0.009720,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.916,12.342,10.284,21.01,21.596,32.455,42.164,6.246,5.015,24.525,24.908
2025-11-11T11:37:49.413+01:00,-0.007865,0.007606,0.012152,0.043706,0.041809,0.009176,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.917,12.342,10.283,21.01,21.597,32.455,42.169,6.246,5.015,24.525,24.91
2025-11-11T11:37:50.134+01:00,-0.001092,0.000885,0.005722,-0.008435,0.007248,0.005941,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.917,12.342,10.283,21.01,21.597,32.455,42.169,6.246,5.015,24.525,24.91
2025-11-11T11:37:51.587+01:00,-0.003474,0.003308,0.009778,-0.021148,-0.023002,0.006153,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.917,12.342,10.283,21.01,21.599,32.455,42.175,6.246,5.016,24.525,24.913
2025-11-11T11:37:52.387+01:00,-0.001379,0.001246,0.001222,-0.023518,-0.013202,0.004922,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.917,12.342,10.283,21.01,21.599,32.455,42.175,6.246,5.016,24.525,24.913
2025-11-11T11:37:53.879+01:00,-0.003703,0.000997,-0.000422,-0.035815,-0.013161,0.001338,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.918,12.342,10.285,21.01,21.601,32.455,42.182,6.246,5.016,24.525,24.916
2025-11-11T11:37:54.640+01:00,-0.002962,0.003398,-0.000338,-0.051052,-0.032929,0.002470,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.918,12.342,10.285,21.01,21.601,32.455,42.182,6.246,5.016,24.525,24.916
2025-11-11T11:37:56.100+01:00,-0.000970,0.001318,-0.000270,-0.077641,-0.051343,0.000576,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.918,12.342,10.287,21.01,21.602,32.455,42.187,6.246,5.016,24.525,24.918
2025-11-11T11:37:56.870+01:00,-0.007376,0.005054,0.003784,-0.071313,-0.067275,0.003061,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.918,12.342,10.287,21.01,21.602,32.455,42.187,6.246,5.016,24.525,24.918
2025-11-11T11:37:58.384+01:00,-0.011101,0.005444,0.009627,-0.059650,-0.069620,0.003849,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.919,12.342,10.284,21.01,21.603,32.455,42.193,6.246,5.016,24.525,24.92
2025-11-11T11:37:59.141+01:00,-0.011481,0.004355,0.006302,-0.059520,-0.055696,0.003079,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.919,12.342,10.284,21.01,21.603,32.455,42.193,6.246,5.016,24.525,24.92
2025-11-11T11:38:00.648+01:00,-0.015784,0.006084,0.010241,-0.034416,-0.037957,0.002463,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.919,12.342,10.284,21.01,21.605,32.455,42.199,6.246,5.016,24.525,24.923
2025-11-11T11:38:01.433+01:00,-0.014028,0.004867,0.004193,-0.006533,-0.000165,0.000571,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.919,12.342,10.284,21.01,21.605,32.455,42.199,6.246,5.016,24.525,24.923
2025-11-11T11:38:02.925+01:00,-0.015222,0.001294,0.003354,0.024974,0.032668,0.000456,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.92,12.342,10.287,21.01,21.607,32.455,42.204,6.246,5.016,24.525,24.925
2025-11-11T11:38:03.703+01:00,-0.012178,0.002435,0.000084,0.035779,0.041934,0.000365,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.92,12.342,10.287,21.01,21.607,32.455,42.204,6.246,5.016,24.525,24.925
2025-11-11T11:38:05.179+01:00,-0.013742,-0.000652,-0.001333,0.043023,0.064947,-0.001108,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.92,12.342,10.284,21.01,21.608,32.455,42.21,6.246,5.016,24.525,24.928
2025-11-11T11:38:05.939+01:00,-0.016194,0.002078,0.004133,0.085618,0.091358,0.001714,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.92,12.342,10.284,21.01,21.608,32.455,42.21,6.246,5.016,24.525,24.928
2025-11-11T11:38:07.444+01:00,-0.010355,0.003063,-0.000693,0.101295,0.113686,0.007971,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.92,12.342,10.288,21.01,21.61,32.455,42.216,6.246,5.017,24.525,24.931
2025-11-11T11:38:08.170+01:00,-0.012284,0.005050,0.004645,0.066636,0.073949,0.008977,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.92,12.342,10.288,21.01,21.61,32.455,42.216,6.246,5.017,24.525,24.931
2025-11-11T11:38:09.738+01:00,-0.008427,0.006640,-0.002884,0.013909,0.022359,0.009781,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.921,12.342,10.285,21.01,21.611,32.455,42.221,6.246,5.017,24.525,24.933
2025-11-11T11:38:10.462+01:00,-0.009342,0.005312,-0.002307,0.015127,0.023087,0.007825,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.921,12.342,10.285,21.01,21.611,32.455,42.221,6.246,5.017,24.525,24.933
2025-11-11T11:38:11.986+01:00,-0.012673,0.006850,-0.003246,0.031702,0.032870,0.007660,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.921,12.342,10.287,21.01,21.613,32.455,42.226,6.246,5.017,24.525,24.936
2025-11-11T11:38:12.754+01:00,-0.008739,0.000280,-0.007796,0.031961,0.048696,0.006128,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.921,12.342,10.287,21.01,21.613,32.455,42.226,6.246,5.017,24.525,24.936
2025-11-11T11:38:14.241+01:00,-0.009591,0.000224,-0.010237,0.047969,0.073157,0.003502,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.921,12.342,10.288,21.01,21.615,32.456,42.231,6.246,5.017,24.525,24.938
2025-11-11T11:38:15.043+01:00,-0.009073,0.005379,-0.010790,0.080375,0.091325,0.004202,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.921,12.342,10.288,21.01,21.615,32.456,42.231,6.246,5.017,24.525,24.938
2025-11-11T11:38:16.599+01:00,-0.011258,0.005703,-0.012632,0.093100,0.112460,0.001962,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.922,12.342,10.289,21.01,21.616,32.455,42.237,6.246,5.017,24.525,24.941
2025-11-11T11:38:17.402+01:00,-0.007607,0.009763,-0.008705,0.112480,0.124168,0.006769,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.922,12.342,10.289,21.01,21.616,32.455,42.237,6.246,5.017,24.525,24.941
2025-11-11T11:38:18.892+01:00,-0.003485,0.009210,-0.008364,0.097784,0.117735,0.004015,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.922,12.342,10.289,21.01,21.617,32.455,42.242,6.246,5.017,24.525,24.943
2025-11-11T11:38:19.667+01:00,-0.005388,0.011368,-0.002691,0.095227,0.103388,0.005812,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.922,12.342,10.289,21.01,21.617,32.455,42.242,6.246,5.017,24.525,24.943
2025-11-11T11:38:21.176+01:00,-0.006911,0.014294,0.001847,0.106382,0.102310,0.007250,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.923,12.342,10.291,21.01,21.619,32.455,42.247,6.246,5.018,24.525,24.946
2025-11-11T11:38:21.960+01:00,-0.009528,0.011436,0.008077,0.089105,0.079248,0.008400,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.923,12.342,10.291,21.01,21.619,32.455,42.247,6.246,5.018,24.525,24.946
2025-11-11T11:38:23.467+01:00,-0.007623,0.011748,0.013062,0.056884,0.044998,0.010720,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.924,12.342,10.293,21.01,21.621,32.455,42.252,6.246,5.018,24.525,24.948
2025-11-11T11:38:24.228+01:00,-0.010098,0.007999,0.011850,0.016707,0.010999,0.005976,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.924,12.342,10.293,21.01,21.621,32.455,42.252,6.246,5.018,24.525,24.948
2025-11-11T11:38:25.760+01:00,-0.013279,0.003799,0.012080,-0.010234,-0.012201,0.004781,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.924,12.342,10.292,21.01,21.622,32.456,42.257,6.246,5.018,24.525,24.951
2025-11-11T11:38:26.520+01:00,-0.010623,0.003039,0.008264,-0.052787,-0.047761,0.002425,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.924,12.342,10.292,21.01,21.622,32.456,42.257,6.246,5.018,24.525,24.951
2025-11-11T11:38:28.034+01:00,-0.013698,0.003831,0.010611,-0.080230,-0.073609,0.000540,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.925,12.342,10.294,21.01,21.624,32.455,42.261,6.246,5.018,24.525,24.953
2025-11-11T11:38:28.813+01:00,-0.010959,0.004465,0.007089,-0.102184,-0.102287,0.000432,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.925,12.342,10.294,21.01,21.624,32.455,42.261,6.246,5.018,24.525,24.953
2025-11-11T11:38:30.328+01:00,-0.006167,-0.001628,0.003071,-0.143347,-0.125230,-0.003655,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.925,12.342,10.295,21.01,21.625,32.455,42.266,6.246,5.018,24.526,24.955
2025-11-11T11:38:31.106+01:00,-0.012734,0.001298,0.006457,-0.142278,-0.143584,-0.004324,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.925,12.342,10.295,21.01,21.625,32.455,42.266,6.246,5.018,24.526,24.955
2025-11-11T11:38:32.622+01:00,-0.012787,-0.000362,-0.000035,-0.145222,-0.149067,-0.006059,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.926,12.342,10.297,21.01,21.627,32.455,42.271,6.246,5.018,24.525,24.957
2025-11-11T11:38:33.406+01:00,-0.015429,0.002311,0.006572,-0.112178,-0.127054,-0.003447,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.926,12.342,10.297,21.01,21.627,32.455,42.271,6.246,5.018,24.525,24.957
2025-11-11T11:38:34.934+01:00,-0.010944,-0.000752,0.001258,-0.096342,-0.104243,-0.004158,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.926,12.342,10.298,21.01,21.629,32.455,42.275,6.246,5.018,24.525,24.96
2025-11-11T11:38:35.698+01:00,-0.016555,0.000799,0.006206,-0.046874,-0.068994,-0.003326,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.926,12.342,10.298,21.01,21.629,32.455,42.275,6.246,5.018,24.525,24.96
2025-11-11T11:38:37.207+01:00,-0.017244,0.003239,0.007565,0.007101,-0.019795,-0.001261,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.926,12.342,10.299,21.01,21.63,32.455,42.281,6.246,5.019,24.524,24.962
2025-11-11T11:38:37.989+01:00,-0.015195,-0.002609,0.004652,0.034481,0.028764,-0.001009,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.926,12.342,10.299,21.01,21.63,32.455,42.281,6.246,5.019,24.524,24.962
2025-11-11T11:38:39.462+01:00,-0.014756,0.003113,0.007722,0.036785,0.025611,0.000593,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.927,12.342,10.3,21.01,21.631,32.455,42.286,6.246,5.018,24.524,24.965
2025-11-11T11:38:40.221+01:00,-0.013205,-0.000110,-0.000423,0.041228,0.040089,-0.002126,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.927,12.342,10.3,21.01,21.631,32.455,42.286,6.246,5.018,24.524,24.965
2025-11-11T11:38:41.665+01:00,-0.010564,-0.002688,0.001062,0.039582,0.058271,-0.001700,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.927,12.342,10.302,21.01,21.633,32.456,42.292,6.246,5.019,24.525,24.967
2025-11-11T11:38:42.412+01:00,-0.009851,0.004450,0.002249,0.030266,0.038817,0.001240,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.927,12.342,10.302,21.01,21.633,32.456,42.292,6.246,5.019,24.525,24.967
2025-11-11T11:38:43.957+01:00,-0.010481,0.006160,0.004400,0.007213,0.011453,0.002392,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.927,12.342,10.302,21.01,21.635,32.455,42.297,6.246,5.019,24.525,24.969
2025-11-11T11:38:44.706+01:00,-0.012385,0.004928,0.007520,-0.024430,-0.015837,-0.000687,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.927,12.342,10.302,21.01,21.635,32.455,42.297,6.246,5.019,24.525,24.969
2025-11-11T11:38:46.175+01:00,-0.011308,0.006542,0.008616,-0.032744,-0.038870,0.000851,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.928,12.342,10.303,21.01,21.636,32.455,42.302,6.246,5.02,24.525,24.971
2025-11-11T11:38:46.935+01:00,-0.011646,0.005234,0.010893,-0.023595,-0.025896,-0.001919,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.928,12.342,10.303,21.01,21.636,32.455,42.302,6.246,5.02,24.525,24.971
